datetime,QFIN,STAT,MATH,COMP,SOCI,SOTH
2026-05-04 10:05:00,6259.1,40.26,103.17,25.81,78.45,110.26
2026-05-04 10:10:00,6261.0,40.25,103.24,25.55,78.45,110.19
2026-05-04 10:15:00,6265.9,40.11,103.09,25.47,78.45,110.14
2026-05-04 10:20:00,6268.9,40.08,103.23,25.38,78.45,110.29
2026-05-04 10:25:00,6279.9,40.11,103.44,25.2,78.43,110.04
2026-05-04 10:30:00,6273.6,40.1,103.41,25.37,78.44,110.17
2026-05-04 10:35:00,6272.2,40.09,103.8,25.28,78.44,110.31
2026-05-04 10:40:00,6275.7,40.13,104.48,25.36,78.42,110.4
2026-05-04 10:45:00,6271.9,40.06,104.44,25.37,78.44,110.78
2026-05-04 10:50:00,6274.7,40.01,104.26,25.48,78.43,110.5
2026-05-04 10:55:00,6283.8,40.01,104.36,25.3,78.42,110.23
2026-05-04 11:00:00,6272.3,39.95,104.95,25.56,78.43,110.87
2026-05-04 11:05:00,6268.2,40.01,105.08,25.47,78.44,111.02
2026-05-04 11:10:00,6262.0,40.05,105.07,25.62,78.44,111.0
2026-05-04 11:15:00,6252.6,40.08,104.86,25.65,78.44,110.88
2026-05-04 11:20:00,6252.3,40.03,105.01,25.91,78.45,111.12
2026-05-04 11:25:00,6255.7,40.09,105.35,25.94,78.46,111.6
2026-05-04 11:30:00,6246.6,40.01,105.38,25.89,78.45,111.41
2026-05-04 11:35:00,6251.2,40.0,105.22,25.81,78.42,110.7
2026-05-04 11:40:00,6246.9,40.03,105.18,26.02,78.4,110.44
2026-05-04 11:45:00,6249.6,39.95,105.06,26.06,78.38,109.99
2026-05-04 11:50:00,6260.7,39.99,105.28,26.02,78.37,109.86
2026-05-04 11:55:00,6264.3,40.06,105.61,26.19,78.36,109.77
2026-05-04 12:00:00,6261.5,39.99,105.94,26.26,78.35,109.8
2026-05-04 13:00:00,6256.7,40.01,106.87,26.72,78.38,111.05
2026-05-04 13:05:00,6261.8,40.06,106.92,26.62,78.37,110.89
2026-05-04 13:10:00,6257.6,39.98,107.03,27.17,78.37,110.87
2026-05-04 13:15:00,6263.1,39.96,107.22,26.71,78.37,111.04
2026-05-04 13:20:00,6263.4,40.05,107.53,26.85,78.36,111.02
2026-05-04 13:25:00,6261.8,40.03,107.78,27.12,78.36,111.24
2026-05-04 13:30:00,6260.0,40.06,107.8,26.81,78.35,111.07
2026-05-04 13:35:00,6253.3,39.97,107.84,26.36,78.33,110.71
2026-05-04 13:40:00,6259.1,40.05,108.01,26.65,78.32,110.61
2026-05-04 13:45:00,6255.5,40.1,108.15,26.46,78.32,110.68
2026-05-04 13:50:00,6244.1,40.06,107.71,26.51,78.34,110.72
2026-05-04 13:55:00,6239.7,40.09,107.54,26.67,78.34,110.65
2026-05-04 14:00:00,6241.8,40.13,107.7,26.59,78.34,110.69
2026-05-04 14:05:00,6243.1,40.1,107.63,26.38,78.35,110.86
2026-05-04 14:10:00,6250.1,40.11,107.35,26.74,78.35,110.69
2026-05-04 14:15:00,6260.7,40.1,107.07,26.38,78.34,110.32
2026-05-04 14:20:00,6259.1,40.04,106.87,26.29,78.34,110.06
2026-05-04 14:25:00,6258.4,40.12,106.95,26.14,78.33,109.95
2026-05-04 14:30:00,6263.8,40.12,107.27,26.12,78.34,110.31
2026-05-04 14:35:00,6257.8,40.11,107.21,26.04,78.33,110.17
2026-05-04 14:40:00,6254.5,40.11,106.95,25.86,78.33,110.05
2026-05-04 14:45:00,6248.4,40.02,106.39,25.86,78.33,109.54
2026-05-04 14:50:00,6248.1,40.05,106.52,26.19,78.33,109.62
2026-05-04 14:55:00,6256.1,40.08,106.74,26.31,78.32,109.67
2026-05-04 15:00:00,6256.4,40.15,106.76,26.44,78.32,109.6
2026-05-04 15:05:00,6255.9,40.12,106.77,26.4,78.32,109.7
2026-05-04 15:10:00,6258.1,40.03,106.84,26.4,78.3,109.32
2026-05-04 15:15:00,6250.3,39.99,106.92,26.56,78.32,109.86
2026-05-04 15:20:00,6249.6,39.98,106.68,26.76,78.33,109.75
2026-05-04 15:25:00,6243.0,40.0,106.49,26.67,78.33,109.69
2026-05-04 15:30:00,6246.4,39.91,106.35,26.29,78.32,109.3
2026-05-04 15:35:00,6241.1,39.99,106.4,26.4,78.33,109.6
2026-05-04 15:40:00,6248.5,39.96,106.74,26.48,78.33,109.85
2026-05-04 15:45:00,6244.5,40.03,106.82,26.62,78.33,109.87
2026-05-04 15:50:00,6249.0,40.07,106.66,26.31,78.34,109.84
2026-05-04 15:55:00,6256.6,39.99,106.42,26.2,78.33,109.59
2026-05-04 16:00:00,6250.6,39.91,106.22,26.41,78.34,109.59
2026-05-05 09:30:00,6282.0,40.18,102.94,27.67,78.4,109.32
2026-05-05 09:35:00,6277.4,40.17,103.4,27.97,78.41,109.83
2026-05-05 09:40:00,6279.0,40.19,103.45,28.06,78.39,109.47
2026-05-05 09:45:00,6282.6,40.18,103.2,28.28,78.39,109.33
2026-05-05 09:50:00,6285.9,40.23,103.53,28.34,78.38,109.34
2026-05-05 09:55:00,6296.4,40.31,103.23,28.07,78.37,109.02
2026-05-05 10:00:00,6285.4,40.27,103.76,28.09,78.39,109.88
2026-05-05 10:05:00,6284.2,40.36,103.92,28.3,78.39,109.97
2026-05-05 10:10:00,6281.9,40.3,103.8,28.5,78.39,109.97
2026-05-05 10:15:00,6282.5,40.17,104.0,28.35,78.38,109.91
2026-05-05 10:20:00,6284.8,40.14,104.21,28.09,78.38,110.01
2026-05-05 10:25:00,6278.6,40.17,104.45,27.98,78.37,110.02
2026-05-05 10:30:00,6277.3,40.17,104.54,27.94,78.38,110.19
2026-05-05 10:35:00,6273.8,40.17,104.73,28.23,78.39,110.43
2026-05-05 10:40:00,6276.9,40.13,104.81,28.21,78.39,110.53
2026-05-05 10:45:00,6273.1,40.05,104.94,27.89,78.38,110.51
2026-05-05 10:50:00,6260.4,40.1,104.92,27.91,78.4,110.87
2026-05-05 10:55:00,6266.7,40.07,105.24,27.74,78.38,110.72
2026-05-05 11:00:00,6270.1,40.05,105.6,27.74,78.36,110.53
2026-05-05 11:05:00,6260.8,40.01,105.72,28.04,78.38,111.04
2026-05-05 11:10:00,6255.9,40.05,105.96,28.17,78.39,111.38
2026-05-05 11:15:00,6252.7,40.08,106.33,28.22,78.4,111.82
2026-05-05 11:20:00,6247.8,39.99,106.12,28.13,78.41,111.84
2026-05-05 11:25:00,6248.8,40.01,105.9,27.93,78.41,111.63
2026-05-05 11:30:00,6254.2,40.02,106.45,27.78,78.38,111.53
2026-05-05 11:35:00,6263.9,40.01,106.96,27.85,78.37,111.67
2026-05-05 11:40:00,6269.9,40.04,107.04,27.63,78.36,111.6
2026-05-05 11:45:00,6271.8,40.05,106.94,27.74,78.35,111.38
2026-05-05 11:50:00,6271.3,40.0,106.99,28.13,78.34,111.22
2026-05-05 11:55:00,6270.1,40.02,106.81,28.24,78.34,111.06
2026-05-05 12:00:00,6282.7,40.15,106.61,27.95,78.34,110.97
2026-05-05 13:00:00,6323.2,40.13,106.39,27.52,78.32,110.28
2026-05-05 13:05:00,6320.7,40.07,106.19,27.68,78.31,110.12
2026-05-05 13:10:00,6326.3,40.08,105.6,27.54,78.33,110.15
2026-05-05 13:15:00,6328.4,40.0,105.55,27.66,78.31,109.69
2026-05-05 13:20:00,6340.6,40.09,105.52,27.82,78.31,109.61
2026-05-05 13:25:00,6341.8,40.11,105.62,27.86,78.32,109.97
2026-05-05 13:30:00,6342.4,40.09,105.65,27.87,78.32,109.96
2026-05-05 13:35:00,6347.3,40.12,105.44,27.85,78.31,109.55
2026-05-05 13:40:00,6350.6,40.18,105.37,27.95,78.29,109.11
2026-05-05 13:45:00,6347.3,40.17,105.33,28.09,78.3,109.21
2026-05-05 13:50:00,6347.7,40.22,105.28,28.26,78.3,109.32
2026-05-05 13:55:00,6352.7,40.27,105.77,28.21,78.31,109.83
2026-05-05 14:00:00,6349.5,40.22,105.94,28.25,78.32,110.08
2026-05-05 14:05:00,6347.1,40.19,106.01,28.08,78.34,110.56
2026-05-05 14:10:00,6345.5,40.16,105.93,28.17,78.34,110.58
2026-05-05 14:15:00,6349.4,40.14,106.16,28.42,78.37,111.25
2026-05-05 14:20:00,6342.7,40.11,106.03,28.32,78.36,111.05
2026-05-05 14:25:00,6348.2,40.13,106.14,28.13,78.39,111.51
2026-05-05 14:30:00,6339.2,40.15,106.34,28.1,78.42,112.33
2026-05-05 14:35:00,6328.9,40.08,106.44,28.12,78.43,112.48
2026-05-05 14:40:00,6330.4,40.07,106.78,28.32,78.43,112.83
2026-05-05 14:45:00,6330.9,40.06,106.86,27.96,78.42,112.73
2026-05-05 14:50:00,6329.5,40.08,107.15,27.96,78.42,112.88
2026-05-05 14:55:00,6330.0,40.22,107.6,27.64,78.44,113.44
2026-05-05 15:00:00,6323.4,40.1,107.27,27.76,78.46,113.62
2026-05-05 15:05:00,6318.0,40.17,106.98,27.63,78.47,113.72
2026-05-05 15:10:00,6316.9,40.11,106.65,27.44,78.47,113.52
2026-05-05 15:15:00,6317.1,40.14,106.26,27.25,78.47,113.31
2026-05-05 15:20:00,6317.8,40.15,105.64,27.4,78.48,112.96
2026-05-05 15:25:00,6307.4,40.16,105.43,27.8,78.48,112.9
2026-05-05 15:30:00,6303.9,40.15,105.42,27.75,78.48,112.85
2026-05-05 15:35:00,6304.7,40.22,105.27,27.67,78.47,112.68
2026-05-05 15:40:00,6298.0,40.21,105.41,27.78,78.48,112.91
2026-05-05 15:45:00,6293.7,40.18,105.43,28.01,78.49,113.15
2026-05-05 15:50:00,6284.1,40.09,105.71,28.16,78.51,113.72
2026-05-05 15:55:00,6285.8,40.1,106.02,28.08,78.51,113.82
2026-05-05 16:00:00,6278.2,40.06,106.13,28.14,78.53,114.41
2026-05-06 09:30:00,6312.1,40.23,104.93,27.25,78.76,119.0
2026-05-06 09:35:00,6315.9,40.22,104.79,27.34,78.78,119.12
2026-05-06 09:40:00,6312.5,40.24,105.09,27.14,78.78,119.43
2026-05-06 09:45:00,6317.0,40.21,105.16,27.15,78.79,119.57
2026-05-06 09:50:00,6313.7,40.17,104.86,27.3,78.77,118.98
2026-05-06 09:55:00,6315.9,40.11,104.82,27.16,78.74,118.55
2026-05-06 10:00:00,6314.9,40.09,104.34,27.0,78.75,118.31
2026-05-06 10:05:00,6316.9,40.06,104.0,26.91,78.73,117.72
2026-05-06 10:10:00,6323.9,40.2,104.0,27.05,78.74,117.79
2026-05-06 10:15:00,6330.5,40.19,103.96,27.08,78.71,117.29
2026-05-06 10:20:00,6337.0,40.28,104.07,27.02,78.71,117.34
2026-05-06 10:25:00,6332.3,40.21,103.49,27.43,78.75,117.64
2026-05-06 10:30:00,6329.2,40.16,103.21,27.59,78.78,118.07
2026-05-06 10:35:00,6331.7,40.29,103.16,27.7,78.77,117.85
2026-05-06 10:40:00,6321.5,40.24,102.9,27.79,78.78,117.87
2026-05-06 10:45:00,6321.7,40.21,102.89,27.9,78.78,117.75
2026-05-06 10:50:00,6320.6,40.29,102.62,27.82,78.76,117.3
2026-05-06 10:55:00,6320.0,40.31,102.48,27.95,78.76,117.24
2026-05-06 11:00:00,6318.8,40.25,102.33,27.65,78.76,117.05
2026-05-06 11:05:00,6334.2,40.22,102.21,27.37,78.76,117.09
2026-05-06 11:10:00,6331.9,40.18,102.51,27.32,78.76,117.18
2026-05-06 11:15:00,6323.6,40.19,102.32,27.52,78.76,117.07
2026-05-06 11:20:00,6323.6,40.13,102.25,27.6,78.77,117.24
2026-05-06 11:25:00,6322.5,40.14,102.06,27.54,78.77,117.28
2026-05-06 11:30:00,6316.9,40.17,101.99,27.33,78.78,117.34
2026-05-06 11:35:00,6316.2,40.2,102.22,27.39,78.78,117.47
2026-05-06 11:40:00,6312.1,40.2,101.72,27.58,78.78,117.07
2026-05-06 11:45:00,6313.2,40.2,101.52,27.5,78.77,116.8
2026-05-06 11:50:00,6304.4,40.13,101.65,27.58,78.78,117.03
2026-05-06 11:55:00,6299.0,40.11,101.68,27.36,78.8,117.44
2026-05-06 12:00:00,6302.6,40.11,101.86,27.14,78.79,117.47
2026-05-06 13:00:00,6327.4,40.18,102.11,26.91,78.83,118.37
2026-05-06 13:05:00,6331.1,40.18,102.01,26.67,78.82,118.13
2026-05-06 13:10:00,6325.0,40.2,101.91,26.28,78.8,117.7
2026-05-06 13:15:00,6328.3,40.21,102.04,26.12,78.8,117.87
2026-05-06 13:20:00,6320.1,40.17,101.55,26.14,78.8,117.56
2026-05-06 13:25:00,6326.7,40.24,101.67,25.88,78.81,117.8
2026-05-06 13:30:00,6325.0,40.27,101.32,25.98,78.82,117.7
2026-05-06 13:35:00,6329.7,40.25,101.06,25.86,78.82,117.66
2026-05-06 13:40:00,6334.1,40.18,101.38,26.02,78.82,117.75
2026-05-06 13:45:00,6322.4,40.1,101.17,26.43,78.82,117.72
2026-05-06 13:50:00,6317.1,40.16,100.93,26.49,78.82,117.5
2026-05-06 13:55:00,6308.3,40.22,100.29,26.73,78.84,117.59
2026-05-06 14:00:00,6303.6,40.26,99.92,26.97,78.85,117.46
2026-05-06 14:05:00,6303.1,40.22,99.9,26.86,78.84,117.34
2026-05-06 14:10:00,6291.9,40.22,100.19,26.98,78.86,117.8
2026-05-06 14:15:00,6291.7,40.21,100.1,26.88,78.86,117.78
2026-05-06 14:20:00,6302.5,40.19,100.1,26.89,78.83,117.26
2026-05-06 14:25:00,6303.5,40.2,100.13,27.21,78.84,117.45
2026-05-06 14:30:00,6302.6,40.14,100.16,27.2,78.84,117.66
2026-05-06 14:35:00,6300.5,40.14,100.34,27.18,78.84,117.72
2026-05-06 14:40:00,6300.1,40.13,100.43,26.87,78.84,117.66
2026-05-06 14:45:00,6295.5,40.12,100.51,27.13,78.84,117.75
2026-05-06 14:50:00,6299.7,40.18,100.71,27.02,78.85,118.01
2026-05-06 14:55:00,6286.9,40.25,100.31,27.3,78.87,118.09
2026-05-06 15:00:00,6280.9,40.23,99.93,27.19,78.87,117.99
2026-05-06 15:05:00,6284.3,40.19,99.86,27.16,78.85,117.58
2026-05-06 15:10:00,6275.7,40.15,100.11,27.12,78.85,117.8
2026-05-06 15:15:00,6270.1,40.13,100.43,26.96,78.85,117.96
2026-05-06 15:20:00,6265.8,40.08,100.49,27.19,78.86,118.13
2026-05-06 15:25:00,6267.2,40.06,100.84,27.29,78.86,118.35
2026-05-06 15:30:00,6262.7,40.05,100.92,27.03,78.86,118.34
2026-05-06 15:35:00,6271.5,39.99,101.38,27.13,78.85,118.52
2026-05-06 15:40:00,6276.0,40.05,102.01,27.27,78.85,118.88
2026-05-06 15:45:00,6276.5,40.01,101.94,27.19,78.85,118.83
2026-05-06 15:50:00,6276.7,40.03,101.74,26.96,78.85,118.73
2026-05-06 15:55:00,6272.8,40.06,102.07,27.27,78.82,118.39
2026-05-06 16:00:00,6269.6,40.08,101.55,27.1,78.83,118.17
2026-05-07 09:30:00,6266.0,40.14,97.39,25.62,78.65,112.86
2026-05-07 09:35:00,6273.1,40.2,97.27,25.52,78.64,112.6
2026-05-07 09:40:00,6274.9,40.17,97.35,25.55,78.66,112.94
2026-05-07 09:45:00,6265.0,40.12,97.73,25.71,78.69,113.69
2026-05-07 09:50:00,6270.5,40.2,97.74,25.64,78.7,113.87
2026-05-07 09:55:00,6267.4,40.16,97.65,25.48,78.7,113.83
2026-05-07 10:00:00,6277.1,40.21,97.76,25.74,78.7,114.0
2026-05-07 10:05:00,6288.4,40.23,98.38,25.85,78.69,114.2
2026-05-07 10:10:00,6291.6,40.22,98.32,26.03,78.69,114.07
2026-05-07 10:15:00,6288.8,40.24,97.93,26.12,78.69,113.96
2026-05-07 10:20:00,6290.0,40.25,97.65,26.09,78.7,113.98
2026-05-07 10:25:00,6293.2,40.23,97.26,25.88,78.68,113.39
2026-05-07 10:30:00,6296.1,40.27,97.44,25.72,78.66,113.1
2026-05-07 10:35:00,6301.0,40.16,97.14,25.78,78.64,112.67
2026-05-07 10:40:00,6297.2,40.15,96.91,25.76,78.64,112.43
2026-05-07 10:45:00,6294.9,40.17,96.71,25.77,78.64,112.22
2026-05-07 10:50:00,6302.0,40.2,96.97,25.85,78.65,112.53
2026-05-07 10:55:00,6308.4,40.29,97.05,25.97,78.65,112.59
2026-05-07 11:00:00,6304.3,40.19,97.4,25.96,78.66,112.98
2026-05-07 11:05:00,6307.1,40.19,97.82,25.87,78.65,113.13
2026-05-07 11:10:00,6305.2,40.1,97.5,25.74,78.69,113.55
2026-05-07 11:15:00,6304.9,40.07,97.58,25.77,78.66,113.15
2026-05-07 11:20:00,6303.8,40.05,97.74,25.97,78.66,113.18
2026-05-07 11:25:00,6308.7,40.09,98.28,25.74,78.65,113.41
2026-05-07 11:30:00,6316.7,40.12,98.91,25.61,78.63,113.51
2026-05-07 11:35:00,6314.7,40.14,99.0,25.7,78.64,113.73
2026-05-07 11:40:00,6314.5,40.18,98.67,25.78,78.65,113.62
2026-05-07 11:45:00,6308.5,40.12,98.76,25.51,78.63,113.45
2026-05-07 11:50:00,6302.5,40.17,98.58,25.57,78.66,113.82
2026-05-07 11:55:00,6305.9,40.19,98.9,25.62,78.65,113.9
2026-05-07 12:00:00,6300.4,40.18,98.68,25.81,78.66,113.84
2026-05-07 13:00:00,6344.6,40.14,100.01,25.01,78.6,113.55
2026-05-07 13:05:00,6346.4,40.17,100.44,25.13,78.61,114.03
2026-05-07 13:10:00,6344.1,40.22,100.65,24.98,78.61,114.24
2026-05-07 13:15:00,6341.9,40.14,100.97,24.9,78.62,114.57
2026-05-07 13:20:00,6343.5,40.19,100.53,24.42,78.59,113.81
2026-05-07 13:25:00,6345.9,40.16,100.23,24.76,78.56,113.13
2026-05-07 13:30:00,6351.5,40.26,100.53,24.63,78.57,113.41
2026-05-07 13:35:00,6361.7,40.19,100.04,24.47,78.57,113.18
2026-05-07 13:40:00,6361.5,40.19,99.87,24.55,78.57,113.07
2026-05-07 13:45:00,6355.6,40.12,99.39,24.65,78.57,112.85
2026-05-07 13:50:00,6354.0,40.08,99.28,24.59,78.57,112.74
2026-05-07 13:55:00,6359.7,40.09,99.15,24.81,78.52,111.77
2026-05-07 14:00:00,6363.2,40.05,99.47,24.91,78.51,111.62
2026-05-07 14:05:00,6355.4,40.13,99.31,24.8,78.5,111.42
2026-05-07 14:10:00,6357.6,40.14,99.63,24.78,78.5,111.55
2026-05-07 14:15:00,6361.4,40.26,99.97,24.55,78.49,111.71
2026-05-07 14:20:00,6364.6,40.27,99.98,24.34,78.49,111.55
2026-05-07 14:25:00,6364.7,40.26,99.9,24.54,78.5,111.65
2026-05-07 14:30:00,6362.1,40.27,99.79,24.26,78.49,111.38
2026-05-07 14:35:00,6368.5,40.44,99.73,24.31,78.47,111.04
2026-05-07 14:40:00,6369.4,40.37,99.59,24.37,78.45,110.66
2026-05-07 14:45:00,6374.7,40.37,99.3,24.46,78.48,111.07
2026-05-07 14:50:00,6371.4,40.29,99.18,24.35,78.49,111.16
2026-05-07 14:55:00,6373.4,40.27,98.78,24.45,78.49,110.85
2026-05-07 15:00:00,6371.8,40.26,99.04,24.59,78.5,111.22
2026-05-07 15:05:00,6369.3,40.2,99.29,24.69,78.5,111.34
2026-05-07 15:10:00,6370.0,40.2,99.27,24.56,78.48,111.11
2026-05-07 15:15:00,6363.8,40.19,98.82,24.46,78.5,111.2
2026-05-07 15:20:00,6359.2,40.18,99.01,24.41,78.48,110.8
2026-05-07 15:25:00,6359.3,40.29,99.41,24.53,78.44,110.43
2026-05-07 15:30:00,6358.6,40.34,99.0,24.29,78.44,110.14
2026-05-07 15:35:00,6350.0,40.29,98.97,24.46,78.48,110.82
2026-05-07 15:40:00,6347.9,40.26,98.94,24.7,78.46,110.4
2026-05-07 15:45:00,6349.6,40.22,98.96,24.29,78.46,110.57
2026-05-07 15:50:00,6339.9,40.28,99.74,24.41,78.48,111.42
2026-05-07 15:55:00,6337.1,40.31,100.18,24.47,78.5,111.98
2026-05-07 16:00:00,6336.4,40.26,100.46,24.7,78.5,112.27
2026-05-08 09:30:00,6242.8,40.05,104.55,24.93,78.42,113.56
2026-05-08 09:35:00,6243.3,40.02,104.52,25.03,78.43,113.77
2026-05-08 09:40:00,6237.1,39.99,104.07,25.0,78.42,113.3
2026-05-08 09:45:00,6232.0,39.98,104.17,25.06,78.44,113.67
2026-05-08 09:50:00,6238.9,39.96,104.07,24.78,78.43,113.44
2026-05-08 09:55:00,6245.0,39.97,104.21,24.67,78.44,113.7
2026-05-08 10:00:00,6240.1,40.04,104.38,24.74,78.44,113.88
2026-05-08 10:05:00,6245.5,40.14,104.21,24.81,78.44,113.82
2026-05-08 10:10:00,6240.8,40.08,103.79,24.81,78.46,113.83
2026-05-08 10:15:00,6226.3,40.09,103.86,24.93,78.49,114.54
2026-05-08 10:20:00,6224.8,40.09,104.01,25.1,78.48,114.5
2026-05-08 10:25:00,6219.9,40.12,104.02,25.23,78.49,114.52
2026-05-08 10:30:00,6225.5,40.08,103.89,25.39,78.49,114.52
2026-05-08 10:35:00,6223.8,40.02,104.11,25.46,78.48,114.42
2026-05-08 10:40:00,6232.8,40.04,104.58,25.35,78.47,114.52
2026-05-08 10:45:00,6229.7,40.05,104.42,25.59,78.47,114.42
2026-05-08 10:50:00,6220.5,40.01,104.37,25.87,78.48,114.6
2026-05-08 10:55:00,6211.9,39.97,104.32,25.91,78.48,114.66
2026-05-08 11:00:00,6223.2,40.02,104.31,25.62,78.46,114.17
2026-05-08 11:05:00,6216.7,40.06,104.24,25.88,78.48,114.44
2026-05-08 11:10:00,6214.3,40.1,104.42,26.02,78.44,113.94
2026-05-08 11:15:00,6215.2,40.11,104.61,26.09,78.44,113.97
2026-05-08 11:20:00,6213.3,40.16,104.77,26.11,78.43,113.89
2026-05-08 11:25:00,6217.1,40.14,104.96,25.91,78.41,113.74
2026-05-08 11:30:00,6213.3,40.15,105.14,26.26,78.44,114.31
2026-05-08 11:35:00,6212.8,40.14,105.14,26.45,78.45,114.52
2026-05-08 11:40:00,6221.0,40.12,104.89,26.19,78.44,114.13
2026-05-08 11:45:00,6223.4,40.16,104.72,26.18,78.43,113.97
2026-05-08 11:50:00,6224.4,40.12,104.58,25.94,78.43,113.87
2026-05-08 11:55:00,6224.6,40.12,104.71,25.93,78.44,114.11
2026-05-08 12:00:00,6220.6,40.11,104.57,25.79,78.45,114.24
2026-05-08 13:00:00,6212.6,40.01,104.59,25.93,78.35,112.19
2026-05-08 13:05:00,6213.2,39.93,104.15,26.09,78.36,112.11
2026-05-08 13:10:00,6221.2,39.92,103.84,26.14,78.35,111.82
2026-05-08 13:15:00,6216.8,39.86,103.84,25.96,78.37,112.22
2026-05-08 13:20:00,6203.3,39.83,104.19,25.79,78.36,112.17
2026-05-08 13:25:00,6204.0,39.8,104.26,25.35,78.38,112.63
2026-05-08 13:30:00,6200.0,39.74,104.26,25.73,78.38,112.66
2026-05-08 13:35:00,6201.1,39.8,104.2,25.71,78.37,112.5
2026-05-08 13:40:00,6201.2,39.83,104.36,25.96,78.38,112.79
2026-05-08 13:45:00,6205.6,39.88,103.85,25.62,78.37,112.25
2026-05-08 13:50:00,6204.5,39.89,104.17,25.65,78.41,113.06
2026-05-08 13:55:00,6207.0,39.88,104.52,25.5,78.4,113.2
2026-05-08 14:00:00,6213.4,39.87,104.5,25.34,78.38,112.78
2026-05-08 14:05:00,6221.1,39.94,104.62,25.04,78.38,112.91
2026-05-08 14:10:00,6221.7,39.94,104.43,24.94,78.38,112.6
2026-05-08 14:15:00,6221.4,39.85,104.58,25.37,78.38,112.85
2026-05-08 14:20:00,6217.6,39.88,104.45,25.29,78.41,113.22
2026-05-08 14:25:00,6212.0,39.93,104.13,25.27,78.42,113.17
2026-05-08 14:30:00,6215.1,39.95,104.13,25.16,78.41,112.98
2026-05-08 14:35:00,6224.8,39.95,104.37,25.27,78.4,112.95
2026-05-08 14:40:00,6230.1,40.0,104.54,25.01,78.38,112.76
2026-05-08 14:45:00,6223.4,39.93,104.19,25.12,78.39,112.74
2026-05-08 14:50:00,6234.0,39.92,103.86,24.95,78.39,112.42
2026-05-08 14:55:00,6225.1,39.92,103.81,24.98,78.4,112.7
2026-05-08 15:00:00,6224.6,39.92,103.77,25.36,78.42,112.93
2026-05-08 15:05:00,6232.0,39.94,104.12,25.32,78.39,112.59
2026-05-08 15:10:00,6239.7,39.98,104.3,25.29,78.38,112.55
2026-05-08 15:15:00,6242.7,40.03,104.15,25.01,78.37,112.27
2026-05-08 15:20:00,6235.1,40.09,104.27,25.07,78.4,112.92
2026-05-08 15:25:00,6244.4,40.09,104.23,25.16,78.38,112.59
2026-05-08 15:30:00,6237.4,40.11,104.49,25.3,78.37,112.43
2026-05-08 15:35:00,6227.2,40.08,104.5,25.52,78.38,112.59
2026-05-08 15:40:00,6220.2,40.05,104.52,25.66,78.38,112.62
2026-05-08 15:45:00,6222.9,39.98,104.52,25.79,78.39,112.86
2026-05-08 15:50:00,6232.8,39.99,104.51,25.7,78.39,112.77
2026-05-08 15:55:00,6242.0,40.01,104.78,25.7,78.36,112.42
2026-05-08 16:00:00,6228.5,40.01,104.72,25.82,78.38,112.68
2026-05-11 09:30:00,6362.2,40.34,109.18,28.05,78.36,115.87
2026-05-11 09:35:00,6361.4,40.33,109.27,28.0,78.35,115.7
2026-05-11 09:40:00,6370.3,40.41,109.33,27.97,78.35,115.77
2026-05-11 09:45:00,6377.0,40.45,109.32,28.0,78.32,115.16
2026-05-11 09:50:00,6379.8,40.44,109.12,27.77,78.3,114.63
2026-05-11 09:55:00,6390.1,40.5,109.25,27.6,78.28,114.26
2026-05-11 10:00:00,6381.7,40.51,109.31,27.67,78.27,114.14
2026-05-11 10:05:00,6376.2,40.47,109.13,28.06,78.26,113.86
2026-05-11 10:10:00,6374.8,40.52,109.12,27.67,78.28,114.22
2026-05-11 10:15:00,6378.8,40.49,108.84,28.0,78.26,113.67
2026-05-11 10:20:00,6373.7,40.5,108.93,27.95,78.3,114.53
2026-05-11 10:25:00,6383.1,40.59,108.78,27.97,78.3,114.27
2026-05-11 10:30:00,6386.9,40.58,108.7,28.0,78.29,114.02
2026-05-11 10:35:00,6385.3,40.54,108.6,27.82,78.3,114.11
2026-05-11 10:40:00,6374.6,40.54,108.97,27.94,78.32,114.9
2026-05-11 10:45:00,6386.4,40.58,108.47,27.84,78.32,114.48
2026-05-11 10:50:00,6386.6,40.48,108.29,28.14,78.32,114.47
2026-05-11 10:55:00,6392.0,40.47,108.56,27.93,78.32,114.54
2026-05-11 11:00:00,6382.4,40.35,108.35,28.24,78.34,114.75
2026-05-11 11:05:00,6378.1,40.32,108.33,28.36,78.33,114.72
2026-05-11 11:10:00,6384.7,40.29,108.06,28.18,78.33,114.37
2026-05-11 11:15:00,6388.9,40.31,108.26,28.3,78.33,114.54
2026-05-11 11:20:00,6396.1,40.31,108.26,28.33,78.32,114.37
2026-05-11 11:25:00,6405.0,40.31,108.14,28.08,78.3,113.8
2026-05-11 11:30:00,6396.6,40.3,107.45,28.39,78.28,113.11
2026-05-11 11:35:00,6396.8,40.36,107.38,28.35,78.28,112.93
2026-05-11 11:40:00,6401.2,40.41,107.24,28.13,78.28,112.99
2026-05-11 11:45:00,6409.7,40.38,107.45,28.39,78.28,113.04
2026-05-11 11:50:00,6409.3,40.42,107.2,28.79,78.27,112.69
2026-05-11 11:55:00,6406.6,40.39,107.41,29.0,78.29,113.25
2026-05-11 12:00:00,6407.9,40.29,107.84,29.18,78.29,113.54
2026-05-11 13:00:00,6393.3,40.36,107.07,29.21,78.32,113.42
2026-05-11 13:05:00,6378.9,40.34,107.18,29.29,78.34,113.99
2026-05-11 13:10:00,6376.9,40.38,107.35,29.24,78.35,114.24
