PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
90319,2023-05-12,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,116.11000,118.03000,117.51000,40975259,0.008064,117.51000,117.54000,5941000,1,1,116.68000,450314,0.008064,-0.001936,-0.002148,-0.005071,-0.005271,-0.001583
90319,2023-05-15,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,116.01000,118.48000,116.51000,36189434,-0.008510,116.54000,116.57000,5941000,1,1,116.11000,396054,-0.008510,0.005045,0.004942,0.009355,0.009302,0.002958
90319,2023-05-16,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,116.43000,120.75000,119.51000,44933082,0.025749,119.50000,119.51000,5941000,1,1,116.49000,440709,0.025749,-0.008106,-0.008152,-0.011928,-0.011967,-0.006378
90319,2023-05-17,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.89000,121.67000,120.84000,33250389,0.011129,120.83000,120.85000,5941000,1,1,119.61000,317563,0.011129,0.012329,0.012184,0.013996,0.013952,0.011891
90319,2023-05-18,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,120.83000,123.31000,122.83000,35155780,0.016468,122.84000,122.85000,5941000,1,1,120.95000,346771,0.016468,0.008474,0.008303,0.003390,0.003280,0.009445
90319,2023-05-19,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.15000,125.97000,122.76000,41275890,-0.000570,122.76000,122.77000,5941000,1,1,123.55000,399293,-0.000570,-0.001860,-0.001909,-0.000949,-0.001045,-0.001446
90319,2023-05-22,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.74000,126.43000,125.05000,35211574,0.018654,125.04000,125.06000,5941000,1,1,122.94000,346051,0.018654,0.001904,0.001813,0.008546,0.008430,0.000155
90319,2023-05-23,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.21040,124.62500,122.56000,33965636,-0.019912,122.59000,122.60000,5941000,1,1,124.16000,354832,-0.019912,-0.010454,-0.010483,-0.003083,-0.003144,-0.011222
90319,2023-05-24,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,119.86000,121.91000,120.90000,34099605,-0.013544,120.90000,120.91000,5941000,1,1,121.12000,369190,-0.013544,-0.008000,-0.008019,-0.009387,-0.009422,-0.007319
90319,2023-05-25,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.96000,125.32000,123.48000,42195553,0.021340,123.47000,123.50000,5941000,1,1,124.52000,427948,0.021340,0.004950,0.004919,-0.008997,-0.009052,0.008758
90319,2023-05-26,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.45000,125.26000,124.61000,35542450,0.009151,124.60000,124.61000,5941000,1,1,123.17000,347011,0.009151,0.012610,0.012553,0.007922,0.007863,0.013049
90319,2023-05-30,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.00000,125.66000,123.67000,34980725,-0.007544,123.68000,123.70000,5941000,1,1,125.64000,409777,-0.007544,-0.000231,-0.000313,-0.001041,-0.001123,0.000017
90319,2023-05-31,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.50000,124.06010,122.87000,37255710,-0.006469,122.97000,123.00000,5941000,1,1,122.75000,303198,-0.006469,-0.005725,-0.005892,-0.005191,-0.005297,-0.006109
90319,2023-06-01,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.62000,124.42000,123.72000,30703032,0.006918,123.71000,123.72000,5941000,1,1,122.81500,321123,0.006918,0.010187,0.009971,0.009433,0.009154,0.009854
90319,2023-06-02,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,123.76000,126.15000,124.67000,26925844,0.007679,124.68000,124.69000,5941000,1,1,123.99000,294398,0.007679,0.016242,0.016189,0.020618,0.020579,0.014534
90319,2023-06-05,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,,,,,,1,6,57,1,123.84000,127.43000,126.01000,32250146,0.010748,126.01000,126.02000,5941000,1,1,124.01000,325787,0.010748,-0.002792,-0.002807,-0.005120,-0.005140,-0.002004
90319,2023-06-06,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,125.36000,128.28999,127.31000,26610182,0.010317,127.29000,127.31000,5941000,1,1,126.01000,288980,0.010317,0.005193,0.005169,0.014317,0.014291,0.002354
90319,2023-06-07,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.12000,129.03999,122.50000,52472170,-0.037782,122.52000,122.55000,5941000,1,1,126.97000,451969,-0.037782,-0.002024,-0.002193,0.006266,0.006026,-0.003812
90319,2023-06-08,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.24000,123.22500,122.14000,29325521,-0.002939,122.14000,122.16000,5941000,1,1,122.22500,320166,-0.002939,0.005209,0.005107,0.000931,0.000870,0.006189
90319,2023-06-09,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.91000,123.75500,122.23000,23670929,0.000737,122.25000,122.28000,5941000,1,1,122.25000,269836,0.000737,0.000098,0.000068,-0.004197,-0.004302,0.001148
90319,2023-06-12,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.66000,124.05000,123.64000,28302074,0.011536,123.67000,123.68000,5941000,1,1,122.78500,292611,0.011536,0.008518,0.008516,0.005629,0.005615,0.009321
90319,2023-06-13,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,123.18000,125.16000,123.83000,22235788,0.001537,123.83000,123.85000,5941000,1,1,124.98000,265052,0.001537,0.007512,0.007473,0.008966,0.008896,0.006933
90319,2023-06-14,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.45000,124.05000,123.67000,30547654,-0.001292,123.70000,123.71000,5941000,1,1,123.10000,339277,-0.001292,0.000057,-0.000173,-0.005231,-0.005521,0.000819
90319,2023-06-15,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.40000,125.46000,125.09000,35152962,0.011482,125.10000,125.11000,5941000,1,1,123.14000,331071,0.011482,0.011707,0.011530,0.008909,0.008788,0.012178
90319,2023-06-16,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,123.28000,126.10800,123.53000,45484058,-0.012471,123.52000,123.53000,5941000,1,1,125.93000,292164,-0.012471,-0.003788,-0.003844,-0.001980,-0.002146,-0.003672
90319,2023-06-20,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,122.14000,124.57000,123.10000,26066786,-0.003481,123.10000,123.11000,5941000,1,1,122.93000,285788,-0.003481,-0.005432,-0.005567,-0.006839,-0.007079,-0.004735
90319,2023-06-21,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,120.10000,122.66000,120.55000,30230016,-0.020715,120.55000,120.56000,5941000,1,1,122.40000,306784,-0.020715,-0.004712,-0.004804,-0.003638,-0.003834,-0.005245
90319,2023-06-22,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.83000,123.24000,123.15000,26903207,0.021568,123.15000,123.16000,5941000,1,1,120.00000,311510,0.021568,0.001811,0.001748,-0.004701,-0.004803,0.003711
90319,2023-06-23,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.06000,122.78790,122.34000,34872989,-0.006577,122.37000,122.38000,5941000,1,1,121.38000,268125,-0.006577,-0.008474,-0.008539,-0.009603,-0.009693,-0.007659
90319,2023-06-26,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.26500,122.00000,118.34000,33914689,-0.032696,118.35000,118.37000,5941000,1,1,120.76000,352346,-0.032696,-0.002689,-0.002716,-0.001383,-0.001489,-0.004487
90319,2023-06-27,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,116.10000,119.08000,118.33000,39439001,-0.000084,118.32000,118.33000,5941000,1,1,117.08000,405369,-0.000084,0.011635,0.011611,0.007286,0.007094,0.011456
90319,2023-06-28,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,116.85000,120.39000,120.18000,27050239,0.015634,120.18000,120.19000,5941000,1,1,117.09000,311114,0.015634,0.000528,0.000526,0.001215,0.001161,-0.000354
90319,2023-06-29,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.29500,120.06000,119.10000,24047989,-0.008987,119.10000,119.11000,5941000,1,1,119.24000,267458,-0.008987,0.004747,0.004532,0.006309,0.005990,0.004474
90319,2023-06-30,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,2023-07-17,,,,,1,6,57,1,119.69000,121.08000,119.70000,29482722,0.005038,119.70000,119.72000,5934000,1,1,120.17000,288904,0.005038,0.011089,0.011054,0.005604,0.005532,0.012269
90319,2023-07-03,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.81820,120.19000,119.90000,14427372,0.001671,119.88000,119.90000,5934000,1,1,119.24000,212843,0.001671,0.002105,0.001977,0.006882,0.006679,0.001171
90319,2023-07-05,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,119.23000,122.61000,121.75000,27517146,0.015430,121.76000,121.77000,5934000,1,1,119.24000,304534,0.015430,-0.003315,-0.003402,-0.006333,-0.006369,-0.001968
90319,2023-07-06,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.40000,120.30000,120.11000,24719680,-0.013470,120.08000,120.09000,5934000,1,1,119.79500,266364,-0.013470,-0.009672,-0.009733,-0.013608,-0.013635,-0.007923
90319,2023-07-07,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,119.40000,121.05000,119.48000,21646075,-0.005245,119.45000,119.50000,5934000,1,1,120.10000,256103,-0.005245,0.000005,-0.000128,0.010289,0.010239,-0.002865
90319,2023-07-10,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,116.13500,118.30500,116.45000,35188211,-0.025360,116.45000,116.47000,5934000,1,1,118.30000,440775,-0.025360,0.004152,0.004144,0.009090,0.009070,0.002405
90319,2023-07-11,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,115.35000,117.71000,117.14000,23036721,0.005925,117.13000,117.14000,5934000,1,1,116.29000,281495,0.005925,0.007738,0.007717,0.009107,0.009090,0.006742
90319,2023-07-12,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.41450,120.33000,118.93000,30343675,0.015281,118.97000,118.99000,5934000,1,1,118.80000,317901,0.015281,0.007998,0.007976,0.008816,0.008766,0.007411
90319,2023-07-13,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,120.45000,124.83000,124.54000,44164637,0.047171,124.52000,124.53000,5934000,1,1,120.93000,464297,0.047171,0.009334,0.009251,0.008519,0.008394,0.008470
90319,2023-07-14,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,123.49000,126.77500,125.42000,33232491,0.007066,125.48000,125.49000,5934000,1,1,124.80000,374973,0.007066,-0.002944,-0.002973,-0.010092,-0.010137,-0.001024
90319,2023-07-17,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,124.19500,127.09990,124.65000,25654883,-0.006139,124.64000,124.65000,5934000,1,1,125.94000,295825,-0.006139,0.004496,0.004495,0.005086,0.005074,0.003855
90319,2023-07-18,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,2023-09-28,,,,,1,6,57,1,122.96000,124.68000,123.76000,26163377,-0.007140,123.77000,123.78000,5933000,1,1,124.60000,293051,-0.007140,0.007299,0.007298,0.006392,0.006379,0.007117
90319,2023-07-19,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,121.80000,125.18000,122.03000,37138072,-0.013979,122.03000,122.04000,5933000,1,1,124.60000,392340,-0.013979,0.002571,0.002558,0.003657,0.003636,0.002358
90319,2023-07-20,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.22000,124.09000,119.20000,37752556,-0.023191,119.17000,119.18000,5933000,1,1,121.42000,413916,-0.023191,-0.007185,-0.007253,-0.006756,-0.006799,-0.006757
90319,2023-07-21,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,118.73000,120.99000,120.02000,76179183,0.006879,119.97000,119.98000,5933000,1,1,120.62000,361967,0.006879,0.000069,0.000061,-0.000977,-0.001063,0.000324
90319,2023-07-24,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,120.98000,123.00000,121.53000,29627197,0.012581,121.55000,121.56000,5933000,1,1,121.66000,332021,0.012581,0.003273,0.003255,0.000118,0.000074,0.004034
90319,2023-07-25,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,,,,,,1,6,58,1,121.02000,123.14500,122.21000,52560013,0.005595,122.21000,122.22000,5933000,1,1,121.36000,547967,0.005595,0.002307,0.002266,-0.002020,-0.002035,0.002815
90319,2023-07-26,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,128.32001,130.98000,129.27000,61531025,0.057769,129.32001,129.34000,5933000,1,1,130.07001,653879,0.057769,0.000799,0.000789,0.005517,0.005498,-0.000155
90319,2023-07-27,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,128.78999,133.24001,129.39999,44887629,0.001006,129.39999,129.42000,5933000,1,1,131.67000,478050,0.001006,-0.007487,-0.007550,-0.011519,-0.011562,-0.006425
90319,2023-07-28,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,130.57001,133.74001,132.58000,36861054,0.024575,132.61000,132.62000,5933000,1,1,130.78000,375710,0.024575,0.010608,0.010490,0.013323,0.013248,0.009878
90319,2023-07-31,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,,,,,,1,6,51,1,131.77499,133.52499,132.72000,27999467,0.001056,132.75000,132.77000,5933000,1,1,132.73000,311650,0.001056,0.003173,0.003149,0.008267,0.008243,0.001469
90319,2023-08-01,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,,,,,,1,6,58,1,130.67999,132.63000,131.55000,23222632,-0.008816,131.55000,131.56000,5933000,1,1,130.77499,280449,-0.008816,-0.003671,-0.003759,-0.004377,-0.004519,-0.002665
90319,2023-08-02,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,127.56000,130.09000,128.38000,26213146,-0.024097,128.37000,128.39000,5933000,1,1,129.45000,322295,-0.024097,-0.014385,-0.014394,-0.013074,-0.013092,-0.013840
90319,2023-08-03,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,127.42000,129.38499,128.45000,20130497,0.000545,128.39999,128.41000,5933000,1,1,127.97000,253730,0.000545,-0.002370,-0.002422,-0.001952,-0.001999,-0.002548
90319,2023-08-04,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,127.91000,131.50999,128.11000,26087857,-0.002647,128.14000,128.14999,5933000,1,1,129.28000,349837,-0.002647,-0.004195,-0.004273,-0.002070,-0.002151,-0.005300
90319,2023-08-07,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.02000,131.61000,131.53000,22667588,0.026696,131.53000,131.53999,5933000,1,1,129.16000,284341,0.026696,0.007546,0.007520,-0.001121,-0.001148,0.009024
90319,2023-08-08,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.54500,131.50999,131.39999,23482508,-0.000988,131.39999,131.41000,5933000,1,1,130.62000,274721,-0.000988,-0.004756,-0.004780,-0.004176,-0.004208,-0.004218
90319,2023-08-09,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.00000,132.03999,129.66000,24864205,-0.013242,129.66000,129.67000,5933000,1,1,131.66000,276332,-0.013242,-0.006457,-0.006522,-0.005960,-0.005991,-0.007039
90319,2023-08-10,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.45000,132.05000,129.69000,20830353,0.000231,129.74001,129.75000,5933000,1,1,131.32001,257843,0.000231,0.000092,-0.000024,-0.002073,-0.002202,0.000251
90319,2023-08-11,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,128.17000,129.92999,129.56000,19559764,-0.001002,129.59000,129.61000,5933000,1,1,128.66000,234870,-0.001002,-0.000907,-0.001037,-0.001429,-0.001489,-0.001070
90319,2023-08-14,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,128.96001,131.37000,131.33000,24648409,0.013662,131.33000,131.35001,5933000,1,1,129.39000,233727,0.013662,0.004055,0.003958,-0.002848,-0.003011,0.005750
90319,2023-08-15,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,0,,,,,,,,,,,,,,1,6,57,1,129.28000,131.42000,129.78000,19726392,-0.011802,129.78000,129.78999,5933000,1,1,131.10001,232961,-0.011802,-0.011781,-0.011888,-0.012966,-0.013012,-0.011551
90319,2023-08-16,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,127.86500,130.28090,128.70000,25141480,-0.008322,128.67999,128.73000,5933000,1,1,128.70000,266317,-0.008322,-0.007891,-0.008015,-0.010043,-0.010101,-0.007555
90319,2023-08-17,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.28999,131.99001,129.92000,33341671,0.009479,129.88000,129.89000,5933000,1,1,129.80000,356752,0.009479,-0.008395,-0.008551,-0.007525,-0.007601,-0.007713
90319,2023-08-18,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,126.38240,129.25000,127.46000,30451653,-0.018935,127.45000,127.47000,5933000,1,1,128.50999,346025,-0.018935,0.000602,0.000542,0.000827,0.000781,-0.000149
90319,2023-08-21,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,126.56000,128.72501,128.37000,25213824,0.007139,128.31000,128.32001,5933000,1,1,127.17500,271609,0.007139,0.005540,0.005516,-0.000169,-0.000252,0.006879
90319,2023-08-22,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,128.32001,130.27800,129.08000,22025479,0.005531,129.08000,129.09000,5933000,1,1,128.50999,232088,0.005531,-0.001892,-0.001919,-0.003236,-0.003296,-0.002777
90319,2023-08-23,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.87000,133.41000,132.37000,27720830,0.025488,132.38000,132.39999,5933000,1,1,130.17999,302230,0.025488,0.011033,0.011014,0.008529,0.008444,0.011045
90319,2023-08-24,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,129.57001,134.25000,129.78000,28462721,-0.019566,129.75999,129.77000,5933000,1,1,133.95000,299236,-0.019566,-0.012548,-0.012575,-0.011327,-0.011371,-0.013458
90319,2023-08-25,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,127.25000,130.75999,129.88000,26751802,0.000771,129.86000,129.88000,5933000,1,1,129.53999,292790,0.000771,0.007025,0.006933,0.001559,0.001531,0.006718
90319,2023-08-28,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,130.14000,132.53999,131.00999,20517615,0.008700,131.05000,131.07001,5933000,1,1,131.31000,233683,0.008700,0.007092,0.007079,0.005391,0.005362,0.006265
90319,2023-08-29,,11,3,7375,02079K30,GOOGL,ALPHABET INC,A,GOOGL,334419,Q,A,R,45483,44290,3,7375,02079K30,,,,,,,,,,,,,,,,,,,,,,,,,,132.24001,136.57001,134.57001,42983076,0.027174,134.56000,134.57001,5933000,1,1,132.24001,435241,0.027174,0.013164,0.013134,0.012613,0.012575,0.014508
